timestampms,seq,best_bid,best_ask,mid,inventory,cash,avg_cost,realized_pnl,equity_mtm,equity_liquidation,trade_count,bid_quote_price,ask_quote_price,bid_quote_size,ask_quote_size
1773067021563,22736,69251.06,69263.09,69257.075,0.0,20000.0,0.0,0.0,20000.0,20000.0,0,,69329.6,,0.01
1773067022572,22931,69251.07,69268.31,69259.69,0.0,20000.0,0.0,0.0,20000.0,20000.0,0,,69305.94,,0.01
1773067023576,23148,69244.34,69258.38,69251.36,0.0,20000.0,0.0,0.0,20000.0,20000.0,0,,,,
1773067024576,23492,69237.43,69251.44,69244.435,0.0,20000.0,0.0,0.0,20000.0,20000.0,0,,69275.45,,0.01
1773067025581,23803,69278.8,69287.19,69282.995,0.0,20000.0,0.0,0.0,20000.0,20000.0,0,69196.8,69351.48,0.006999999999999999,0.01
1773067026589,24032,69271.88,69290.29,69281.08499999999,0.0,20000.0,0.0,0.0,20000.0,20000.0,0,,,,
1773067027599,24272,69254.53,69272.26,69263.39499999999,0.0,20000.0,0.0,0.0,20000.0,20000.0,0,,,,
1773067028615,24412,69254.53,69265.32,69259.925,0.0,20000.0,0.0,0.0,20000.0,20000.0,0,69153.5,69315.25,0.006999999999999999,0.01
1773067029621,24712,69285.55,69303.28,69294.41500000001,0.0,20000.0,0.0,0.0,20000.0,20000.0,0,69123.24,69330.67,0.006999999999999999,0.01
1773067030629,24981,69283.15,69285.78,69284.465,0.0,20000.0,0.0,0.0,20000.0,20000.0,0,,69290.78,,0.01
1773067031634,25193,69278.82,69279.74,69279.28,0.0,20000.0,0.0,0.0,20000.0,20000.0,0,,,,
1773067032636,25397,69278.82,69285.03,69281.925,0.0,20000.0,0.0,0.0,20000.0,20000.0,0,,,,
1773067033642,26299,69285.76,69291.92,69288.84,-0.01,20692.45869745,69280.51,0.0,19999.57029745,19999.19303785,1,,,,
1773067034644,26727,69289.23,69293.77,69291.5,-0.01,20692.45869745,69280.51,0.0,19999.54369745,19999.174528600004,1,,,,
1773067035667,26921,69296.49,69299.9,69298.195,-0.01,20692.45869745,69280.51,0.0,19999.47674745,19999.113197950002,1,,,,
1773067036693,27427,69287.42,69306.91,69297.16500000001,-0.01,20692.45869745,69280.51,0.0,19999.487047450002,19999.0430629,1,,,,
1773067037697,28069,69302.96,69302.97,69302.965,-0.01,20692.45869745,69280.51,0.0,19999.42904745,19999.082482600003,1,,,,
1773067038697,28868,69351.22,69352.28,69351.75,-0.01,20692.45869745,69280.51,0.0,19998.94119745,19998.589136050003,1,,,,
1773067039699,29755,69342.06,69343.23,69342.64499999999,-0.01,20692.45869745,69280.51,0.0,19999.032247450003,19998.6796813,1,,,,
1773067040704,30430,69357.3,69367.71,69362.505,-0.01,20692.45869745,69280.51,0.0,19998.833647450003,19998.434758900003,1,,,,
1773067041708,30921,69374.91,69377.82,69376.365,-0.01,20692.45869745,69280.51,0.0,19998.69504745,19998.33360835,1,,,,
1773067042715,31209,69375.01,69377.68,69376.345,-0.01,20692.45869745,69280.51,0.0,19998.695247450003,19998.335009050003,1,69374.16,,0.014175000000000002,
1773067043715,31391,69375.98,69377.63,69376.805,-0.01,20692.45869745,69280.51,0.0,19998.690647450003,19998.3355093,1,,,,
1773067044762,31517,69375.98,69377.79,69376.885,-0.01,20692.45869745,69280.51,0.0,19998.68984745,19998.3339085,1,,,,
1773067045775,31849,69362.82,69377.55,69370.185,-0.01,20692.45869745,69280.51,0.0,19998.75684745,19998.3363097,1,,,,
1773067046775,32152,69358.78,69377.55,69368.16500000001,-0.01,20692.45869745,69280.51,0.0,19998.777047450003,19998.3363097,1,,,,
1773067047796,32469,69365.57,69377.55,69371.56,-0.01,20692.45869745,69280.51,0.0,19998.743097450002,19998.3363097,1,,,,
1773067048797,32674,69355.16,69365.75,69360.455,-0.01,20692.45869745,69280.51,0.0,19998.85414745,19998.4543687,1,,,,
1773067049816,32885,69348.22,69365.75,69356.985,-0.01,20692.45869745,69280.51,0.0,19998.88884745,19998.4543687,1,,,,
1773067050820,33030,69341.28,69351.87,69346.575,-0.01,20692.45869745,69280.51,0.0,19998.992947450002,19998.593238100002,1,,,,
1773067051855,33230,69323.5,69334.35,69328.925,-0.01,20692.45869745,69280.51,0.0,19999.16944745,19998.7685257,1,,,,
1773067052855,33512,69303.3,69323.94,69313.62,-0.01,20692.45869745,69280.51,0.0,19999.32249745,19998.87267775,1,,,,
1773067053876,33700,69308.62,69323.94,69316.28,-0.01,20692.45869745,69280.51,0.0,19999.295897450003,19998.87267775,1,,,,
1773067054888,33900,69297.99,69323.94,69310.965,-0.01,20692.45869745,69280.51,0.0,19999.349047450003,19998.87267775,1,,,,
1773067055898,34336,69301.62,69323.94,69312.78,-0.01,20692.45869745,69280.51,0.0,19999.330897450003,19998.87267775,1,,,,
1773067056898,34574,69292.01,69317.01,69304.51,-0.01,20692.45869745,69280.51,0.0,19999.413597450002,19998.942012400003,1,,,,
1773067057902,34932,69295.3,69317.01,69306.155,-0.01,20692.45869745,69280.51,0.0,19999.397147450003,19998.942012400003,1,,,,
1773067058902,35406,69299.29,69317.01,69308.15,-0.01,20692.45869745,69280.51,0.0,19999.37719745,19998.942012400003,1,,,,
1773067059903,36036,69301.59,69317.31,69309.45,-0.01,20692.45869745,69280.51,0.0,19999.364197450002,19998.9390109,1,,,,
1773067060910,36260,69308.93,69323.94,69316.435,-0.01,20692.45869745,69280.51,0.0,19999.294347450003,19998.87267775,1,,,,
1773067061920,36516,69327.18,69327.19,69327.185,-0.01,20692.45869745,69280.51,0.0,19999.18684745,19998.8401615,1,,,,
1773067062921,36768,69341.11,69351.86,69346.485,-0.01,20692.45869745,69280.51,0.0,19998.99384745,19998.593338150004,1,,,,
1773067063932,37321,69370.45,69372.87,69371.66,-0.01,20692.45869745,69280.51,0.0,19998.742097450002,19998.383133100004,1,,,,
1773067064933,37620,69379.97,69383.07,69381.52,-0.01,20692.45869745,69280.51,0.0,19998.64349745,19998.281082100002,1,,,,
1773067065935,38239,69377.84,69383.05,69380.445,-0.01,20692.45869745,69280.51,0.0,19998.654247450002,19998.2812822,1,,,,
1773067066974,38803,69375.2,69383.05,69379.125,-0.01,20692.45869745,69280.51,0.0,19998.667447450003,19998.2812822,1,,,,
1773067067981,39071,69391.7,69393.69,69392.695,-0.01,20692.45869745,69280.51,0.0,19998.53174745,19998.174829,1,,,,
1773067068996,39295,69388.53,69397.1,69392.815,-0.01,20692.45869745,69280.51,0.0,19998.530547450002,19998.14071195,1,,,,
1773067070001,39688,69379.45,69397.1,69388.275,-0.01,20692.45869745,69280.51,0.0,19998.57594745,19998.14071195,1,,,,
1773067071009,39995,69385.06,69397.1,69391.08,-0.01,20692.45869745,69280.51,0.0,19998.54789745,19998.14071195,1,,,,
1773067072024,40236,69378.32,69386.76,69382.54000000001,-0.01,20692.45869745,69280.51,0.0,19998.63329745,19998.24416365,1,,,,
1773067073024,40712,69366.31,69372.69,69369.5,-0.01,20692.45869745,69280.51,0.0,19998.763697450002,19998.384934,1,,,,
1773067074054,41112,69367.44,69372.69,69370.065,-0.01,20692.45869745,69280.51,0.0,19998.758047450003,19998.384934,1,,,,
1773067075094,41263,69358.63,69372.69,69365.66,-0.01,20692.45869745,69280.51,0.0,19998.802097450003,19998.384934,1,,,,
1773067076108,41570,69363.21,69372.69,69367.95000000001,-0.01,20692.45869745,69280.51,0.0,19998.779197450003,19998.384934,1,,,,
1773067077108,41777,69348.22,69362.47,69355.345,-0.01,20692.45869745,69280.51,0.0,19998.905247450002,19998.487185100003,1,,,,
1773067078118,42067,69344.75,69362.47,69353.61,-0.01,20692.45869745,69280.51,0.0,19998.92259745,19998.487185100003,1,,,,
1773067079235,42144,69344.75,69362.47,69353.61,-0.01,20692.45869745,69280.51,0.0,19998.92259745,19998.487185100003,1,,,,
1773067080235,42286,69347.88,69362.47,69355.175,-0.01,20692.45869745,69280.51,0.0,19998.906947450003,19998.487185100003,1,,,,
1773067081235,42798,69351.69,69362.47,69357.08,-0.01,20692.45869745,69280.51,0.0,19998.88789745,19998.487185100003,1,,,,
1773067082243,43053,69334.26,69348.59,69341.42499999999,-0.01,20692.45869745,69280.51,0.0,19999.04444745,19998.6260545,1,,,,
1773067083245,43322,69337.81,69348.59,69343.2,-0.01,20692.45869745,69280.51,0.0,19999.02669745,19998.6260545,1,,,,
1773067084262,43890,69344.75,69354.24,69349.495,-0.01,20692.45869745,69280.51,0.0,19998.96374745,19998.569526250005,1,69346.0,,0.014175000000000002,
1773067085294,44078,69334.34,69334.81,69334.575,-0.01,20692.45869745,69280.51,0.0,19999.11294745,19998.7639234,1,,,,
1773067086298,44698,69345.88,69362.47,69354.175,-0.01,20692.45869745,69280.51,0.0,19998.91694745,19998.487185100003,1,,,,
1773067087299,44998,69353.0,69353.01,69353.005,-0.01,20692.45869745,69280.51,0.0,19998.92864745,19998.581832400003,1,,,,
1773067088303,45530,69351.69,69355.24,69353.465,-0.01,20692.45869745,69280.51,0.0,19998.92404745,19998.55952125,1,,,,
1773067089332,45855,69344.3,69347.93,69346.11499999999,-0.01,20692.45869745,69280.51,0.0,19998.997547450002,19998.632657800004,1,,,,
1773067090333,46559,69346.0,69349.58,69347.79000000001,-0.01,20692.45869745,69280.51,0.0,19998.98079745,19998.616149550002,1,,,,
1773067091333,47110,69358.63,69361.14,69359.88500000001,-0.01,20692.45869745,69280.51,0.0,19998.859847450003,19998.50049175,1,,,,
1773067092333,47442,69361.13,69361.14,69361.13500000001,-0.01,20692.45869745,69280.51,0.0,19998.847347450002,19998.50049175,1,,,,
1773067093341,47491,69361.13,69368.08,69364.60500000001,-0.01,20692.45869745,69280.51,0.0,19998.812647450002,19998.431057050002,1,,,,
1773067094341,47970,69372.43,69372.67,69372.54999999999,-0.01,20692.45869745,69280.51,0.0,19998.73319745,19998.3851341,1,,,,
1773067095385,48290,69372.66,69372.67,69372.66500000001,-0.01,20692.45869745,69280.51,0.0,19998.73204745,19998.3851341,1,69372.66,,0.014175000000000002,
1773067096389,48524,69372.66,69372.67,69372.66500000001,-0.01,20692.45869745,69280.51,0.0,19998.73204745,19998.3851341,1,,,,
1773067097389,48678,69372.66,69372.67,69372.66500000001,-0.01,20692.45869745,69280.51,0.0,19998.73204745,19998.3851341,1,,,,
1773067098389,49019,69402.96,69402.97,69402.965,-0.01,20692.45869745,69280.51,0.0,19998.42904745,19998.081982600004,1,,,,
1773067099395,49289,69398.84,69403.72,69401.28,-0.01,20692.45869745,69280.51,0.0,19998.44589745,19998.07447885,1,69393.45,,0.014175000000000002,
1773067100396,49808,69404.74,69413.97,69409.35500000001,-0.01,20692.45869745,69280.51,0.0,19998.36514745,19997.971927600003,1,,,,
1773067101432,50051,69401.9,69406.56,69404.23,-0.01,20692.45869745,69280.51,0.0,19998.41639745,19998.04606465,1,,,,
1773067102462,50642,69401.21,69420.93,69411.07,-0.01,20692.45869745,69280.51,0.0,19998.34799745,19997.9022928,1,,,,
1773067103465,50715,69401.27,69407.6,69404.435,-0.01,20692.45869745,69280.51,0.0,19998.41434745,19998.03565945,1,,,,
1773067104465,51161,69380.0,69385.57,69382.785,-0.01,20692.45869745,69280.51,0.0,19998.63084745,19998.2560696,1,,,,
1773067105470,51347,69369.42,69385.57,69377.495,-0.01,20692.45869745,69280.51,0.0,19998.683747450003,19998.2560696,1,,,,
1773067106479,51579,69369.86,69373.92,69371.89,-0.01,20692.45869745,69280.51,0.0,19998.73979745,19998.37262785,1,,,,
1773067107487,51752,69376.1,69379.91,69378.005,-0.01,20692.45869745,69280.51,0.0,19998.67864745,19998.3126979,1,,,,
1773067108512,52017,69363.61,69371.79,69367.7,-0.01,20692.45869745,69280.51,0.0,19998.781697450002,19998.3939385,1,,,,
1773067109517,52503,69348.22,69350.04,69349.13,-0.01,20692.45869745,69280.51,0.0,19998.96739745,19998.611547250002,1,,,,
1773067110534,52658,69348.28,69353.79,69351.035,-0.01,20692.45869745,69280.51,0.0,19998.94834745,19998.574028500003,1,,,,
1773067111559,52957,69351.28,69359.27,69355.275,-0.01,20692.45869745,69280.51,0.0,19998.905947450003,19998.5192011,1,,,,
1773067112567,53214,69348.22,69352.73,69350.475,-0.01,20692.45869745,69280.51,0.0,19998.95394745,19998.5846338,1,,,,
1773067113567,53361,69348.22,69352.38,69350.3,-0.01,20692.45869745,69280.51,0.0,19998.95569745,19998.588135550002,1,,,,
1773067114570,53512,69349.43,69355.77,69352.6,-0.01,20692.45869745,69280.51,0.0,19998.93269745,19998.554218600002,1,,,,
1773067115592,53726,69348.22,69352.1,69350.16,-0.01,20692.45869745,69280.51,0.0,19998.957097450002,19998.59093695,1,,,,
1773067116617,53817,69348.22,69352.09,69350.155,-0.01,20692.45869745,69280.51,0.0,19998.95714745,19998.591037000002,1,,,,
1773067117617,54204,69358.63,69374.46,69366.54500000001,-0.01,20692.45869745,69280.51,0.0,19998.79324745,19998.36722515,1,,,,
1773067118620,54366,69355.16,69357.22,69356.19,-0.01,20692.45869745,69280.51,0.0,19998.89679745,19998.539711350004,1,,,,
1773067119620,54612,69355.16,69355.17,69355.16500000001,-0.01,20692.45869745,69280.51,0.0,19998.90704745,19998.5602216,1,,,,
1773067120674,54880,69358.63,69369.74,69364.185,-0.01,20692.45869745,69280.51,0.0,19998.81684745,19998.41444875,1,,,,
1773067121733,55129,69355.16,69358.18,69356.67,-0.01,20692.45869745,69280.51,0.0,19998.891997450002,19998.530106550003,1,,,,
1773067122733,55442,69343.2,69344.39,69343.795,-0.01,20692.45869745,69280.51,0.0,19999.020747450002,19998.6680755,1,,,,
1773067123733,55764,69366.88,69366.89,69366.88500000001,-0.01,20692.45869745,69280.51,0.0,19998.78984745,19998.442963,1,,,,
1773067124735,56028,69358.69,69364.48,69361.58499999999,-0.01,20692.45869745,69280.51,0.0,19998.842847450003,19998.467075050004,1,,,,
1773067125787,56205,69358.63,69358.64,69358.63500000001,-0.01,20692.45869745,69280.51,0.0,19998.87234745,19998.525504250003,1,,,,
1773067126787,56475,69345.41,69351.09,69348.25,-0.01,20692.45869745,69280.51,0.0,19998.976197450003,19998.601042000002,1,,,,
1773067127798,56669,69348.22,69348.23,69348.225,-0.01,20692.45869745,69280.51,0.0,19998.97644745,19998.629656300003,1,,,,
1773067128812,56954,69341.91,69357.72,69349.815,-0.01,20692.45869745,69280.51,0.0,19998.960547450002,19998.534708850002,1,,,,
1773067129857,57163,69341.28,69341.29,69341.285,-0.01,20692.45869745,69280.51,0.0,19999.04584745,19998.699091000002,1,,,,
1773067130867,57354,69341.29,69357.72,69349.505,-0.01,20692.45869745,69280.51,0.0,19998.96364745,19998.534708850002,1,,,,
1773067131878,57519,69342.14,69346.83,69344.485,-0.01,20692.45869745,69280.51,0.0,19999.01384745,19998.6436633,1,,,,
1773067132883,57647,69341.28,69342.97,69342.125,-0.01,20692.45869745,69280.51,0.0,19999.037447450002,19998.682282600003,1,,,,
1773067133890,58179,69375.61,69375.62,69375.61499999999,-0.01,20692.45869745,69280.51,0.0,19998.70254745,19998.35561935,1,,,,
1773067134890,58375,69374.32,69374.33,69374.32500000001,-0.01,20692.45869745,69280.51,0.0,19998.715447450002,19998.368525800004,1,69369.0,,0.014175000000000002,
1773067135893,58560,69372.17,69374.19,69373.18,-0.01,20692.45869745,69280.51,0.0,19998.72689745,19998.3699265,1,,,,
1773067136897,58665,69369.13,69374.11,69371.62,-0.01,20692.45869745,69280.51,0.0,19998.742497450003,19998.3707269,1,,,,
1773067137904,58730,69369.13,69374.11,69371.62,-0.01,20692.45869745,69280.51,0.0,19998.742497450003,19998.3707269,1,,,,
1773067138904,58949,69374.7,69375.62,69375.16,-0.01,20692.45869745,69280.51,0.0,19998.707097450002,19998.35561935,1,,,,
1773067139907,59330,69375.61,69375.62,69375.61499999999,-0.01,20692.45869745,69280.51,0.0,19998.70254745,19998.35561935,1,,,,
1773067140909,59582,69367.37,69374.32,69370.845,-0.01,20692.45869745,69280.51,0.0,19998.750247450003,19998.368625850002,1,,,,
1773067141909,60035,69346.0,69353.35,69349.675,-0.01,20692.45869745,69280.51,0.0,19998.961947450003,19998.5784307,1,,,,
1773067142924,60435,69339.88,69355.14,69347.51000000001,-0.01,20692.45869745,69280.51,0.0,19998.983597450002,19998.56052175,1,,,,
1773067143926,60640,69353.06,69364.34,69358.7,-0.01,20692.45869745,69280.51,0.0,19998.871697450002,19998.46847575,1,,,,
1773067144958,60742,69351.88,69363.07,69357.475,-0.01,20692.45869745,69280.51,0.0,19998.883947450002,19998.4811821,1,,,,
1773067145959,61112,69365.5,69372.36,69368.93,-0.01,20692.45869745,69280.51,0.0,19998.769397450003,19998.38823565,1,,,,
1773067147106,61257,69365.76,69373.67,69369.715,-0.01,20692.45869745,69280.51,0.0,19998.76154745,19998.3751291,1,,,,
1773067148112,61625,69374.3,69374.31,69374.305,-0.01,20692.45869745,69280.51,0.0,19998.71564745,19998.368725900003,1,69374.3,,0.014175000000000002,
1773067149144,61949,69352.36,69388.19,69370.275,-0.01,20692.45869745,69280.51,0.0,19998.75594745,19998.229856500002,1,,,,
1773067150165,62539,69365.03,69388.19,69376.61,-0.01,20692.45869745,69280.51,0.0,19998.69259745,19998.229856500002,1,,,,
1773067151236,62792,69367.37,69367.38,69367.375,-0.01,20692.45869745,69280.51,0.0,19998.78494745,19998.43806055,1,,,,
1773067152246,63183,69373.25,69379.33,69376.29000000001,-0.01,20692.45869745,69280.51,0.0,19998.69579745,19998.3185008,1,,,,
1773067153258,63517,69352.07,69356.13,69354.1,-0.01,20692.45869745,69280.51,0.0,19998.91769745,19998.5506168,1,,,,
1773067154271,64125,69359.77,69364.22,69361.995,-0.01,20692.45869745,69280.51,0.0,19998.83874745,19998.469676350003,1,,,,
1773067155272,64523,69374.05,69375.19,69374.62,-0.01,20692.45869745,69280.51,0.0,19998.71249745,19998.359921500003,1,,,,
1773067156320,65076,69365.57,69379.81,69372.69,-0.01,20692.45869745,69280.51,0.0,19998.73179745,19998.3136984,1,,,,
1773067157326,65542,69371.78,69377.01,69374.39499999999,-0.01,20692.45869745,69280.51,0.0,19998.71474745,19998.3417124,1,,,,
1773067158343,65674,69368.12,69373.72,69370.92,-0.01,20692.45869745,69280.51,0.0,19998.74949745,19998.37462885,1,,,,
1773067159350,66071,69351.69,69352.84,69352.265,-0.01,20692.45869745,69280.51,0.0,19998.936047450003,19998.583533250003,1,,,,
1773067160536,66408,69348.31,69360.44,69354.375,-0.01,20692.45869745,69280.51,0.0,19998.91494745,19998.50749525,1,,,,
1773067161545,66609,69344.81,69349.28,69347.045,-0.01,20692.45869745,69280.51,0.0,19998.98824745,19998.619151050003,1,,,,
1773067162546,66888,69344.6,69346.6,69345.6,-0.01,20692.45869745,69280.51,0.0,19999.002697450003,19998.645964450003,1,,,,
1773067163546,67135,69356.12,69362.26,69359.19,-0.01,20692.45869745,69280.51,0.0,19998.866797450002,19998.48928615,1,,,,
1773067164559,67480,69351.39,69356.46,69353.925,-0.01,20692.45869745,69280.51,0.0,19998.91944745,19998.54731515,1,,,,
1773067165559,67731,69344.22,69344.23,69344.225,-0.01,20692.45869745,69280.51,0.0,19999.01644745,19998.669676300004,1,,,,
1773067166559,68162,69347.81,69351.64,69349.725,-0.01,20692.45869745,69280.51,0.0,19998.96144745,19998.59553925,1,,,,
1773067167565,68536,69341.28,69341.29,69341.285,-0.01,20692.45869745,69280.51,0.0,19999.04584745,19998.699091000002,1,,,,
1773067168574,68886,69348.7,69348.71,69348.705,-0.01,20692.45869745,69280.51,0.0,19998.971647450002,19998.624853900004,1,,,,
1773067169578,69162,69362.02,69369.14,69365.58,-0.01,20692.45869745,69280.51,0.0,19998.80289745,19998.42045175,1,,,,
1773067170583,69408,69357.36,69368.01,69362.685,-0.01,20692.45869745,69280.51,0.0,19998.83184745,19998.4317574,1,,,,
1773067171598,69893,69380.38,69383.93,69382.155,-0.01,20692.45869745,69280.51,0.0,19998.63714745,19998.2724778,1,,,,
1773067172708,70132,69380.34,69386.72,69383.53,-0.01,20692.45869745,69280.51,0.0,19998.623397450003,19998.24456385,1,,,,
1773067173728,70357,69378.58,69383.48,69381.03,-0.01,20692.45869745,69280.51,0.0,19998.64839745,19998.276980050003,1,,,,
1773067174737,70928,69376.13,69380.69,69378.41,-0.01,20692.45869745,69280.51,0.0,19998.67459745,19998.304894,1,,,,
1773067175792,71100,69371.77,69380.69,69376.23000000001,-0.01,20692.45869745,69280.51,0.0,19998.696397450003,19998.304894,1,,,,
1773067176801,71385,69369.24,69378.68,69373.95999999999,-0.01,20692.45869745,69280.51,0.0,19998.71909745,19998.32500405,1,,,,
1773067177892,71446,69369.24,69376.52,69372.88,-0.01,20692.45869745,69280.51,0.0,19998.72989745,19998.34661485,1,,,,
1773067178896,71676,69363.88,69369.8,69366.84,-0.01,20692.45869745,69280.51,0.0,19998.790297450003,19998.41384845,1,,,,
1773067179904,71904,69366.52,69371.66,69369.09,-0.01,20692.45869745,69280.51,0.0,19998.76779745,19998.395239150002,1,,,,
1773067180910,72292,69348.83,69348.84,69348.83499999999,-0.01,20692.45869745,69280.51,0.0,19998.970347450002,19998.623553250003,1,,,,
1773067181922,72501,69356.62,69365.89,69361.255,-0.01,20692.45869745,69280.51,0.0,19998.84614745,19998.452968,1,,,,
1773067182929,72851,69355.69,69357.65,69356.67,-0.01,20692.45869745,69280.51,0.0,19998.891997450002,19998.5354092,1,,,,
1773067184006,72998,69353.78,69365.91,69359.845,-0.01,20692.45869745,69280.51,0.0,19998.86024745,19998.452767900002,1,,,,
1773067185010,73417,69352.91,69354.83,69353.87,-0.01,20692.45869745,69280.51,0.0,19998.91999745,19998.563623300004,1,,,,
1773067186016,73829,69361.4,69372.43,69366.915,-0.01,20692.45869745,69280.51,0.0,19998.78954745,19998.3875353,1,,,,
1773067187048,74077,69355.05,69358.33,69356.69,-0.01,20692.45869745,69280.51,0.0,19998.89179745,19998.528605800002,1,,,,
1773067188118,74184,69356.84,69358.87,69357.855,-0.01,20692.45869745,69280.51,0.0,19998.880147450003,19998.5232031,1,,,,
1773067189121,74497,69355.44,69357.61,69356.525,-0.01,20692.45869745,69280.51,0.0,19998.893447450002,19998.535809400004,1,,,,
1773067190121,74798,69357.71,69358.97,69358.34,-0.01,20692.45869745,69280.51,0.0,19998.875297450002,19998.5222026,1,,,,
1773067191131,75188,69344.79,69347.8,69346.295,-0.01,20692.45869745,69280.51,0.0,19998.99574745,19998.633958450002,1,,,,
1773067192131,75427,69354.83,69356.98,69355.905,-0.01,20692.45869745,69280.51,0.0,19998.89964745,19998.54211255,1,,,,
1773067193144,75678,69345.03,69361.77,69353.4,-0.01,20692.45869745,69280.51,0.0,19998.924697450002,19998.4941886,1,,,,
1773067194147,75755,69351.59,69351.6,69351.595,-0.01,20692.45869745,69280.51,0.0,19998.94274745,19998.595939450002,1,,,,
1773067195147,76082,69362.44,69362.45,69362.445,-0.01,20692.45869745,69280.51,0.0,19998.834247450002,19998.4873852,1,,,,
1773067196149,76471,69362.72,69384.76,69373.73999999999,-0.01,20692.45869745,69280.51,0.0,19998.721297450003,19998.26417365,1,,,,
1773067197159,76644,69356.07,69357.46,69356.76500000001,-0.01,20692.45869745,69280.51,0.0,19998.89104745,19998.53731015,1,,,,
1773067198186,76739,69356.0,69357.95,69356.975,-0.01,20692.45869745,69280.51,0.0,19998.888947450003,19998.5324077,1,,,,
1773067199188,76925,69356.0,69360.56,69358.28,-0.01,20692.45869745,69280.51,0.0,19998.87589745,19998.506294650004,1,,,,
1773067200193,77131,69348.32,69355.0,69351.66,-0.01,20692.45869745,69280.51,0.0,19998.942097450003,19998.56192245,1,,,,
1773067201202,77432,69352.38,69357.92,69355.15,-0.01,20692.45869745,69280.51,0.0,19998.90719745,19998.53270785,1,,,,
1773067202210,77896,69348.32,69349.53,69348.925,-0.01,20692.45869745,69280.51,0.0,19998.969447450003,19998.616649800002,1,,,,
1773067203228,78040,69348.32,69348.33,69348.32500000001,-0.01,20692.45869745,69280.51,0.0,19998.97544745,19998.628655800003,1,,,,
1773067204228,78597,69351.39,69361.48,69356.435,-0.01,20692.45869745,69280.51,0.0,19998.89434745,19998.49709005,1,,,,
1773067205228,78917,69341.28,69342.62,69341.95,-0.01,20692.45869745,69280.51,0.0,19999.03919745,19998.68578435,1,,,,
1773067206246,79312,69341.39,69346.93,69344.16,-0.01,20692.45869745,69280.51,0.0,19999.017097450003,19998.6426628,1,,,,
1773067207255,79708,69352.47,69360.54,69356.505,-0.01,20692.45869745,69280.51,0.0,19998.89364745,19998.50649475,1,,,,
1773067208311,79859,69356.63,69359.47,69358.05,-0.01,20692.45869745,69280.51,0.0,19998.87819745,19998.5172001,1,,,,
1773067209375,79940,69356.69,69359.26,69357.975,-0.01,20692.45869745,69280.51,0.0,19998.87894745,19998.51930115,1,,,,
1773067210379,80525,69377.01,69379.12,69378.065,-0.01,20692.45869745,69280.51,0.0,19998.67804745,19998.320601850002,1,,,,
1773067211379,81050,69359.36,69364.28,69361.82,-0.01,20692.45869745,69280.51,0.0,19998.84049745,19998.46907605,1,,,,
1773067212379,81641,69363.84,69369.32,69366.58,-0.01,20692.45869745,69280.51,0.0,19998.792897450003,19998.41865085,1,,,,
1773067213379,82033,69376.13,69379.77,69377.95000000001,-0.01,20692.45869745,69280.51,0.0,19998.67919745,19998.314098600003,1,,,,
1773067214385,82398,69371.24,69373.5,69372.37,-0.01,20692.45869745,69280.51,0.0,19998.734997450003,19998.37682995,1,,,,
1773067215387,82778,69381.64,69384.09,69382.86499999999,-0.01,20692.45869745,69280.51,0.0,19998.630047450002,19998.270877000003,1,,,,
1773067216433,83329,69375.98,69387.37,69381.67499999999,-0.01,20692.45869745,69280.51,0.0,19998.641947450003,19998.2380606,1,,,,
1773067217497,83545,69404.08,69407.32,69405.70000000001,-0.01,20692.45869745,69280.51,0.0,19998.40169745,19998.038460850003,1,,,,
1773067218497,84111,69410.62,69414.5,69412.56,-0.01,20692.45869745,69280.51,0.0,19998.333097450002,19997.96662495,1,,,,
1773067219498,84422,69395.77,69403.75,69399.76000000001,-0.01,20692.45869745,69280.51,0.0,19998.461097450003,19998.074178700004,1,,,,
1773067220586,84707,69392.7,69393.4,69393.04999999999,-0.01,20692.45869745,69280.51,0.0,19998.528197450003,19998.17773045,1,,,,
1773067221586,84868,69379.84,69385.62,69382.73,-0.01,20692.45869745,69280.51,0.0,19998.63139745,19998.255569350003,1,,,,
1773067222628,85150,69385.02,69392.08,69388.55,-0.01,20692.45869745,69280.51,0.0,19998.57319745,19998.190937050003,1,,,,
1773067223634,85308,69383.88,69392.08,69387.98000000001,-0.01,20692.45869745,69280.51,0.0,19998.578897450003,19998.190937050003,1,,,,
1773067224644,85463,69380.56,69392.08,69386.32,-0.01,20692.45869745,69280.51,0.0,19998.595497450002,19998.190937050003,1,,,,
1773067225736,85615,69379.75,69392.08,69385.91500000001,-0.01,20692.45869745,69280.51,0.0,19998.59954745,19998.190937050003,1,,,,
1773067226746,86020,69372.51,69379.08,69375.795,-0.01,20692.45869745,69280.51,0.0,19998.700747450002,19998.32100205,1,,,,
1773067227748,86175,69372.51,69379.08,69375.795,-0.01,20692.45869745,69280.51,0.0,19998.700747450002,19998.32100205,1,,,,
1773067228757,86596,69365.57,69367.68,69366.625,-0.01,20692.45869745,69280.51,0.0,19998.792447450003,19998.43505905,1,,,,
1773067229769,87060,69341.29,69355.17,69348.23,-0.01,20692.45869745,69280.51,0.0,19998.976397450002,19998.5602216,1,,,,
1773067230771,87539,69306.58,69327.41,69316.995,-0.01,20692.45869745,69280.51,0.0,19999.288747450002,19998.837960400004,1,,,,
1773067231771,88248,69304.93,69309.14,69307.035,-0.01,20692.45869745,69280.51,0.0,19999.38834745,19999.020751750002,1,,,,
